Ntexto,Palabra,Polaridad
1054,us,negative
1054,far,negative
1054,could,negative
1054,tell,negative
1054,standing,negative
1054,nothing,negative
1054,let,negative
1054,go,negative
1054,bags,negative
1054,without,negative
1054,everything,negative
1054,falling,negative
1054,gave,negative
1054,son,negative
1054,parking,negative
1054,receipt,negative
1054,attendant,negative
1054,pointed,negative
1054,car,negative
1054,parked,negative
1054,short,negative
1054,distance,negative
1054,away,negative
1054,8,negative
1054,year,negative
1054,old,negative
1054,tell,negative
1054,pull,negative
1054,ashamed,negative
1054,less,negative
1054,significant,negative
1054,irritating,negative
1054,issues,negative
1054,pool,negative
1054,part,negative
1054,hilton,negative
1054,athletic,negative
1054,club,negative
1054,two,negative
1054,lanes,negative
1054,reserved,negative
1054,adults,negative
1054,wanting,negative
1054,lap,negative
1054,swim,negative
1054,basically,negative
1054,two,negative
1054,adults,negative
1054,take,negative
1054,2,negative
1054,3rds,negative
1054,pool,negative
1054,everyone,negative
1054,else,negative
1054,consigned,negative
1054,leftover,negative
1054,1,negative
1054,3rd,negative
1054,ridiculous,negative
1054,family,negative
1054,unfriendly,negative
1054,addition,negative
1054,pool,negative
1054,closes,negative
1054,9,negative
1054,p,negative
1054,pool,negative
1054,closes,negative
1054,9,negative
1054,stayed,negative
1054,3,negative
1054,nights,negative
1054,one,negative
1054,single,negative
1054,additional,negative
1054,bar,negative
1054,soap,negative
1054,bottle,negative
1054,shampoo,negative
1054,coffee,negative
1054,stirrers,negative
1055,first,negative
1055,let,negative
1055,say,negative
1055,front,negative
1055,office,negative
1055,people,negative
1055,hotel,negative
1055,monaco,negative
1055,wonderful,negative
1055,location,negative
1055,hotel,negative
1055,hoped,negative
1055,problems,negative
1055,furnishings,negative
1055,quite,negative
1055,rundown,negative
1055,housekeeping,negative
1055,helpful,negative
1055,booked,negative
1055,suite,negative
1055,sofa,negative
1055,bed,negative
1055,chair,negative
1055,coffee,negative
1055,table,negative
1055,living,negative
1055,room,negative
1055,area,negative
1055,hard,negative
1055,use,negative
1055,attached,negative
1055,pictures,negative
1055,see,negative
1055,considerable,negative
1055,gap,negative
1055,sofa,negative
1055,lack,negative
1055,pillows,negative
1055,comfortable,negative
1055,chair,negative
1055,bottom,negative
1055,broken,negative
1055,invited,negative
1055,one,negative
1055,assistant,negative
1055,managers,negative
1055,view,negative
1055,furniture,negative
1055,slight,negative
1055,adjustment,negative
1055,made,negative
1055,rate,negative
1055,housekeeping,negative
1055,ordered,negative
1055,room,negative
1055,coffee,negative
1055,service,negative
1055,kimpton,negative
1055,web,negative
1055,site,negative
1055,says,negative
1055,specifically,negative
1055,request,negative
1055,time,negative
1055,housekeeping,negative
1055,leave,negative
1055,us,negative
1055,coffee,negative
1055,call,negative
1055,front,negative
1055,desk,negative
1055,every,negative
1055,day,negative
1055,housekeeping,negative
1055,neglected,negative
1055,fish,negative
1055,next,negative
1055,last,negative
1055,day,negative
1055,found,negative
1055,floating,negative
1055,dead,negative
1055,top,negative
1055,fish,negative
1055,bowl,negative
1055,requested,negative
1055,water,negative
1055,added,negative
1055,bowl,negative
1055,noticed,negative
1055,going,negative
1055,note,negative
1055,disregarded,negative
1055,things,negative
1055,may,negative
1055,matter,negative
1055,plan,negative
1055,spend,negative
1055,week,negative
1055,like,negative
1055,might,negative
1055,want,negative
1055,comfortable,negative
1055,bedroom,negative
1055,bathroom,negative
1055,superior,negative
1055,living,negative
1055,room,negative
1055,bad,negative
1056,enjoyed,negative
1056,hotel,negative
1056,monaco,negative
1056,great,negative
1056,location,negative
1056,walking,negative
1056,beautiful,negative
1056,rooms,negative
1056,staff,negative
1056,friendly,negative
1056,especially,negative
1056,enjoyed,negative
1056,wine,negative
1056,reception,negative
1056,getting,negative
1056,meet,negative
1056,guests,negative
1056,definitely,negative
1056,stay,negative
1057,reading,negative
1057,trip,negative
1057,advisor,negative
1057,reviews,negative
1057,expecting,negative
1057,exceptional,negative
1057,stay,negative
1057,impressed,negative
1057,overall,negative
1057,concierge,negative
1057,view,negative
1057,hotel,negative
1057,resturant,negative
1057,highlights,negative
1057,bed,negative
1057,although,negative
1057,horrible,negative
1057,nearly,negative
1057,comfortable,negative
1057,mine,negative
1057,home,negative
1057,consider,negative
1057,extremely,negative
1057,fussy,negative
1057,person,negative
1057,traveling,negative
1057,business,negative
1057,although,negative
1057,dressed,negative
1057,formalwear,negative
1057,also,negative
1057,dressed,negative
1057,felt,negative
1057,bit,negative
1057,pretentious,negative
1057,better,negative
1057,options,negative
1057,money,negative
1057,would,negative
1057,gladly,negative
1057,stay,negative
1057,sutton,negative
1057,place,negative
1057,sheraton,negative
1057,towers,negative
1057,trump,negative
1057,similar,negative
1057,price,negative
1057,better,negative
1057,stay,negative
1057,would,negative
1057,ask,negative
1057,trip,negative
1057,advisor,negative
1057,move,negative
1057,ratings,negative
1057,1,negative
1057,chicago,negative
1057,book,negative
1058,love,negative
1058,brick,negative
1058,walls,negative
1058,alleyways,negative
1058,view,negative
1058,asked,negative
1058,room,negative
1058,facing,negative
1058,river,negative
1058,get,negative
1058,room,negative
1058,facing,negative
1058,brick,negative
1058,wall,negative
1058,really,negative
1058,pissed,negative
1058,great,negative
1058,reviews,negative
1058,expecting,negative
1058,better,negative
1058,came,negative
1058,stayed,negative
1058,hyatt,negative
1058,nyc,negative
1058,awesome,negative
1058,nothing,negative
1058,hotel,negative
1058,blew,negative
1058,away,negative
1058,wine,negative
1058,hour,negative
1058,ok,negative
1058,hoping,negative
1058,would,negative
1058,something,negative
1058,better,negative
1058,food,negative
1058,guess,negative
1058,wine,negative
1058,hour,negative
1058,ordered,negative
1058,room,negative
1058,service,negative
1058,one,negative
1058,night,negative
1058,really,negative
1058,anywhere,negative
1058,eat,negative
1058,eat,negative
1058,bed,negative
1058,watch,negative
1058,tv,negative
1058,first,negative
1058,time,negative
1058,coming,negative
1058,chicago,negative
1058,think,negative
1058,last,negative
1058,thoroughly,negative
1058,disappointed,negative
1059,laws,negative
1059,booked,negative
1059,one,negative
1059,night,negative
1059,stay,negative
1059,new,negative
1059,years,negative
1059,eve,negative
1059,two,negative
1059,us,negative
1059,stay,negative
1059,james,negative
1059,brief,negative
1059,things,negative
1059,wrong,negative
1059,stay,negative
1059,prevent,negative
1059,us,negative
1059,returning,negative
1059,advising,negative
1059,friends,negative
1059,stay,negative
1059,1,negative
1059,shoddy,negative
1059,construction,negative
1059,room,negative
1059,fixtures,negative
1059,ceiling,negative
1059,light,negative
1059,missing,negative
1059,leaving,negative
1059,fist,negative
1059,sized,negative
1059,hole,negative
1059,wires,negative
1059,exposed,negative
1059,towel,negative
1059,racks,negative
1059,fell,negative
1059,wall,negative
1059,without,negative
1059,touched,negative
1059,bathroom,negative
1059,door,negative
1059,often,negative
1059,came,negative
1059,sliding,negative
1059,mechanism,negative
1059,gentle,negative
1059,use,negative
1059,2,negative
1059,reported,negative
1059,problems,negative
1059,employees,negative
1059,simply,negative
1059,put,negative
1059,towel,negative
1059,racks,negative
1059,back,negative
1059,wall,negative
1059,without,negative
1059,properly,negative
1059,adhering,negative
1059,wall,negative
1059,3,negative
1059,upon,negative
1059,check,negative
1059,record,negative
1059,laws,negative
1059,paying,negative
1059,stay,negative
1059,though,negative
1059,noted,negative
1059,reservation,negative
1059,made,negative
1059,us,negative
1059,pay,negative
1059,300,negative
1059,gift,negative
1059,laws,negative
1059,extremely,negative
1059,upset,negative
1059,wrote,negative
1059,letter,negative
1059,management,negative
1059,manager,negative
1059,available,negative
1059,speak,negative
1059,us,negative
1059,left,negative
1059,receive,negative
1059,adequate,negative
1059,apology,negative
1060,stayed,negative
1060,hotel,negative
1060,dave,negative
1060,matthews,negative
1060,caravan,negative
1060,tour,negative
1060,would,negative
1060,come,negative
1060,home,negative
1060,night,negative
1060,rather,negative
1060,dusty,negative
1060,dirty,negative
1060,outdoor,negative
1060,concert,negative
1060,200,negative
1060,000,negative
1060,closest,negative
1060,friends,negative
1060,used,negative
1060,half,negative
1060,bottle,negative
1060,shampoo,negative
1060,first,negative
1060,night,negative
1060,second,negative
1060,night,negative
1060,staff,negative
1060,refreshed,negative
1060,bar,negative
1060,soap,negative
1060,shampoo,negative
1060,informed,negative
1060,front,negative
1060,desk,negative
1060,made,negative
1060,apologies,negative
1060,said,negative
1060,would,negative
1060,take,negative
1060,care,negative
1060,immediately,negative
1060,got,negative
1060,home,negative
1060,night,negative
1060,tiny,negative
1060,tiny,negative
1060,bar,negative
1060,soap,negative
1060,hand,negative
1060,soap,negative
1060,bath,negative
1060,shower,negative
1060,replaced,negative
1060,shampoo,negative
1060,original,negative
1060,place,negative
1060,nicely,negative
1060,displayed,negative
1060,exact,negative
1060,bottle,negative
1060,shampoo,negative
1060,1,negative
1060,8,negative
1060,full,negative
1060,yeah,negative
1060,hotel,negative
1060,great,negative
1060,location,negative
1060,navy,negative
1060,pier,negative
1060,michigan,negative
1060,ave,negative
1060,grant,negative
1060,pros,negative
1060,end,negative
1060,rather,negative
1060,stay,negative
1060,hampton,negative
1060,inn,negative
1060,would,negative
1060,recommend,negative
1060,hotel,negative
1060,anyone,negative
1061,stayed,negative
1061,enthusiastic,negative
1061,positive,negative
1061,reviews,negative
1061,trip,negative
1061,advisor,negative
1061,yelp,negative
1061,might,negative
1061,one,negative
1061,million,negative
1061,experience,negative
1061,served,negative
1061,hairy,negative
1061,salad,negative
1061,long,negative
1061,black,negative
1061,hair,negative
1061,held,negative
1061,lettuce,negative
1061,leaf,negative
1061,hostage,negative
1061,considered,negative
1061,guest,negative
1061,room,negative
1061,tiny,negative
1061,could,negative
1061,submerge,negative
1061,thigh,negative
1061,much,negative
1061,less,negative
1061,body,negative
1061,tub,negative
1061,obese,negative
1061,dexter,negative
1061,endured,negative
1061,broken,negative
1061,air,negative
1061,conditioner,negative
1061,days,negative
1061,repaired,negative
1061,experienced,negative
1061,delight,negative
1061,inexplicably,negative
1061,broken,negative
1061,toilet,negative
1061,fixed,negative
1061,day,negative
1061,positive,negative
1061,note,negative
1061,tea,negative
1061,room,negative
1061,service,negative
1061,tasted,negative
1061,delicious,negative
1061,employees,negative
1061,abundant,negative
1061,friendly,negative
1061,location,negative
1061,great,negative
1061,easy,negative
1061,get,negative
1061,taxi,negative
1061,future,negative
1061,would,negative
1061,reluctantly,negative
1061,stay,negative
1061,business,negative
1061,would,negative
1061,stay,negative
1061,pleasure,negative
1061,think,negative
1061,20,negative
1061,something,negative
1061,traveled,negative
1061,much,negative
1061,would,negative
1061,appreciate,negative
1061,hotel,negative
1061,seasoned,negative
1061,traveler,negative
1061,would,negative
1061,friend,negative
1061,said,negative
1061,today,negative
1061,oh,negative
1061,sofitel,negative
1061,hilton,negative
1061,france,negative
1061,agree,negative
1062,surprised,negative
1062,fact,negative
1062,extra,negative
1062,sheets,negative
1062,blankets,negative
1062,make,negative
1062,hide,negative
1062,bed,negative
1062,called,negative
1062,desk,negative
1062,asked,negative
1062,said,negative
1062,maid,negative
1062,could,negative
1062,come,negative
1062,set,negative
1062,bed,negative
1062,husband,negative
1062,ill,negative
1062,wanted,negative
1062,bed,negative
1062,set,negative
1062,disturb,negative
1062,un,negative
1062,moved,negative
1062,bring,negative
1062,sheets,negative
1062,ended,negative
1062,sleeping,negative
1062,mattress,negative
1062,bath,negative
